Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,Object_Car,GarageCars_types_1,GarageCars_types_2,GarageCars_types_3,GarageCars_types_4
1157,80,RL,85.0,9350,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,1.791759469228055,8,1965,1999,Gable,CompShg,BrkFace,BrkFace,BrkFace,0.0,TA,Gd,PConc,TA,TA,Gd,ALQ,633,Unf,0,586,1219,GasA,Gd,Y,SBrkr,1265,0,0,7.143617602704121,0,1,2,0,3,1,Gd,6,Typ,1,Gd,Attchd,1965.0,RFn,502,TA,TA,Y,0,92,0,96,0,0,Gd,MnPrv,Shed,0,10,2008,WD,Normal,12.100161978566867,2,False,True,False,False
1158,120,RL,34.0,5001,Pave,Grvl,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,Twnhs,1Story,2.0794415416798357,5,2007,2008,Gable,CompShg,VinylSd,VinylSd,Stone,166.0,Gd,TA,PConc,Gd,TA,No,GLQ,904,Unf,0,410,1314,GasA,Ex,Y,SBrkr,1314,0,0,7.181591944611865,1,0,2,0,2,1,Gd,6,Typ,1,Gd,Attchd,2008.0,RFn,626,TA,TA,Y,172,62,0,0,0,0,Gd,MnPrv,Shed,0,7,2009,WD,Normal,12.345838935721968,2,False,True,False,False
1159,20,RL,92.0,11932,Pave,Grvl,Reg,Lvl,AllPub,FR2,Gtl,Somerst,Feedr,Norm,1Fam,1Story,2.1972245773362196,5,2007,2008,Gable,CompShg,VinylSd,VinylSd,Stone,186.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,1580,1580,GasA,Ex,Y,SBrkr,1580,0,0,7.365812837209472,0,0,2,0,3,1,Gd,7,Typ,0,Gd,Attchd,2008.0,RFn,830,TA,TA,Y,0,24,0,0,0,0,Gd,MnPrv,Shed,0,6,2008,ConLD,Partial,12.367889578686164,3,False,False,True,False
1160,60,RL,76.0,9120,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,2Story,1.9459101490553132,6,1974,1974,Hip,CompShg,HdBoard,HdBoard,BrkFace,270.0,Gd,TA,CBlock,TA,TA,No,ALQ,442,Unf,0,459,901,GasA,TA,Y,SBrkr,943,933,0,7.537430036586509,0,0,2,1,4,1,Gd,8,Typ,1,TA,Attchd,1974.0,RFn,540,Gd,TA,Y,0,69,0,0,0,0,Gd,MnPrv,Shed,0,7,2008,WD,Normal,12.128116509451258,2,False,True,False,False
1161,160,RL,24.0,2280,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,NPkVill,Norm,Norm,Twnhs,2Story,1.9459101490553132,5,1978,1978,Gable,CompShg,Plywood,Brk Cmn,BrkFace,0.0,TA,TA,CBlock,Gd,TA,No,ALQ,311,Unf,0,544,855,GasA,Fa,Y,SBrkr,855,601,0,7.284134806195205,0,0,2,1,3,1,TA,7,Typ,1,TA,Attchd,1978.0,Unf,440,TA,TA,Y,26,0,0,0,0,0,Gd,MnPrv,Shed,0,7,2010,WD,Normal,11.891368749982085,2,False,True,False,False
1162,20,RL,69.0,14778,Pave,Grvl,IR1,Low,AllPub,CulDSac,Gtl,Crawfor,PosN,Norm,1Fam,1Story,1.9459101490553132,7,1954,2006,Hip,CompShg,HdBoard,HdBoard,BrkFace,72.0,Gd,TA,CBlock,TA,TA,No,BLQ,728,Unf,0,568,1296,GasA,Ex,Y,SBrkr,1640,0,0,7.403061091090091,1,0,1,0,3,1,Gd,7,Typ,1,Gd,Detchd,1993.0,Unf,924,TA,TA,Y,108,0,0,216,0,0,Gd,MnPrv,Shed,0,11,2008,WD,Normal,12.319405795112926,2,False,True,False,False
1163,20,RL,109.0,8724,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,1.791759469228055,5,1968,1968,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.0,TA,TA,CBlock,Gd,TA,No,BLQ,492,Unf,0,402,894,GasA,Gd,Y,SBrkr,894,0,0,6.796823718274855,0,0,1,0,3,1,TA,5,Typ,1,Po,Attchd,1968.0,Fin,450,TA,TA,Y,0,0,0,0,0,0,Gd,MnPrv,Shed,0,5,2007,WD,Normal,11.767575435251748,2,False,True,False,False
1164,90,RL,60.0,12900,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Feedr,Norm,Duplex,SFoyer,1.6094379124341003,4,1969,1969,Gable,CompShg,Plywood,Plywood,BrkFace,0.0,TA,TA,CBlock,Gd,TA,Av,GLQ,1198,Unf,0,0,1198,GasA,TA,Y,SBrkr,1258,0,0,7.138073034044347,2,0,0,2,0,2,TA,6,Typ,0,Gd,CarPort,1969.0,Unf,400,Fa,TA,Y,120,0,0,0,0,0,Gd,MnPrv,Shed,0,1,2008,WD,Alloca,11.59873612138334,2,False,True,False,False
1165,80,RL,69.0,16157,Pave,Grvl,IR1,Lvl,AllPub,FR2,Gtl,Veenker,Feedr,Norm,1Fam,SLvl,1.791759469228055,7,1978,1978,Gable,CompShg,Plywood,Plywood,BrkFace,0.0,TA,TA,PConc,Gd,TA,Gd,ALQ,680,Rec,391,289,1360,GasA,Ex,Y,SBrkr,1432,0,0,7.267525427828172,1,0,1,1,2,1,Gd,5,Typ,1,TA,Attchd,1978.0,Unf,588,TA,TA,Y,168,180,0,0,0,0,Gd,MnPrv,Shed,0,6,2007,WD,Normal,12.175618592671356,2,False,True,False,False
1166,20,RL,79.0,9541,Pave,Grvl,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,2.0794415416798357,5,2009,2009,Gable,CompShg,VinylSd,VinylSd,Stone,268.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,1502,1502,GasA,Ex,Y,SBrkr,1502,0,0,7.315218389752975,0,0,2,0,3,1,Gd,7,Typ,0,Gd,Attchd,2009.0,RFn,644,TA,TA,Y,0,114,0,0,0,0,Gd,MnPrv,Shed,0,9,2009,New,Partial,12.359527368950229,2,False,True,False,False
1167,20,RL,64.0,10475,Pave,Grvl,IR1,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,2.1972245773362196,5,2008,2008,Gable,CompShg,VinylSd,VinylSd,Stone,72.0,Gd,TA,PConc,Gd,TA,Av,Unf,0,Unf,0,1694,1694,GasA,Ex,Y,SBrkr,1694,0,0,7.43543801981455,0,0,2,0,3,1,Gd,7,Typ,0,Gd,Attchd,2008.0,RFn,776,TA,TA,Y,160,33,0,0,0,0,Gd,MnPrv,Shed,0,2,2010,WD,Normal,12.41044511731981,3,False,False,True,False
1168,60,RL,58.0,10852,Pave,Grvl,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,RRAn,Norm,1Fam,2Story,1.9459101490553132,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.0,TA,TA,PConc,Gd,TA,No,GLQ,786,Unf,0,173,959,GasA,Ex,Y,SBrkr,959,712,0,7.421775793644647,1,0,2,1,3,1,TA,7,Typ,1,TA,Attchd,2000.0,Fin,472,TA,TA,Y,0,38,0,0,0,0,Gd,MnPrv,Shed,0,2,2006,WD,Normal,12.06105265381003,2,False,True,False,False
1169,70,RL,120.0,13728,Pave,Grvl,Reg,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm,1Fam,2Story,1.9459101490553132,7,1935,1986,Hip,CompShg,Stucco,Stucco,BrkFace,0.0,TA,TA,CBlock,TA,TA,No,Rec,626,Unf,0,501,1127,GasA,Ex,Y,SBrkr,1236,872,0,7.653969180478774,0,0,2,0,4,1,Gd,7,Typ,2,TA,Basment,1935.0,Unf,540,TA,TA,Y,0,0,0,0,90,0,Gd,MnPrv,Shed,0,7,2008,WD,Normal,12.367345048436391,2,False,True,False,False
1170,60,RL,118.0,35760,Pave,Grvl,IR1,Lvl,AllPub,CulDSac,Gtl,NoRidge,Norm,Norm,1Fam,2Story,1.9459101490553132,5,1995,1996,Hip,CompShg,HdBoard,HdBoard,BrkFace,1378.0,Gd,Gd,PConc,Ex,TA,Gd,GLQ,1387,Unf,0,543,1930,GasA,Ex,Y,SBrkr,1831,1796,0,8.196436811235028,1,0,3,1,4,1,Gd,10,Typ,1,TA,Attchd,1995.0,Fin,807,TA,TA,Y,361,76,0,0,0,0,Gd,MnPrv,Shed,0,7,2006,WD,Normal,12.001511614739405,3,False,False,True,False
1171,80,RL,76.0,9880,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,SLvl,1.9459101490553132,6,1977,1977,Gable,CompShg,Plywood,Plywood,BrkFace,0.0,TA,TA,CBlock,TA,TA,Av,ALQ,522,Unf,0,574,1096,GasA,TA,Y,SBrkr,1118,0,0,7.020190708311925,1,0,1,0,3,1,TA,6,Typ,1,Po,Attchd,1977.0,Fin,358,TA,TA,Y,203,0,0,0,0,576,Gd,GdPrv,Shed,0,7,2008,WD,Normal,12.049424683420915,1,True,False,False,False
1172,20,RL,76.0,9120,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,1.9459101490553132,6,1958,1958,Hip,CompShg,MetalSd,MetalSd,BrkFace,0.0,TA,TA,CBlock,TA,TA,No,ALQ,662,Unf,0,599,1261,GasA,Ex,Y,SBrkr,1261,0,0,7.140453043101158,1,0,1,0,3,1,TA,6,Typ,1,TA,Attchd,1958.0,RFn,433,TA,TA,Y,0,0,0,0,288,0,Gd,MnPrv,Shed,1400,11,2008,WD,Normal,12.001511614739405,2,False,True,False,False
1173,160,FV,35.0,4017,Pave,Pave,IR1,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,2.0794415416798357,5,2006,2007,Gable,CompShg,MetalSd,MetalSd,BrkFace,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,625,625,GasA,Ex,Y,SBrkr,625,625,0,7.1316985104669115,0,0,2,1,2,1,Gd,5,Typ,0,Gd,Detchd,2006.0,Fin,625,TA,TA,Y,0,54,0,0,0,0,Gd,MnPrv,Shed,0,3,2008,WD,Normal,12.05467400868968,2,False,True,False,False
1174,50,RL,138.0,18030,Pave,Grvl,IR1,Bnk,AllPub,Inside,Gtl,ClearCr,Norm,Norm,1Fam,1.5Fin,1.791759469228055,6,1946,1994,Gable,CompShg,MetalSd,MetalSd,BrkFace,0.0,TA,TA,CBlock,TA,TA,No,Rec,152,BLQ,469,977,1598,GasA,TA,Y,SBrkr,1636,971,479,8.034955024502159,0,0,3,0,3,1,Ex,12,Maj1,1,Gd,Attchd,1978.5061638868744,Unf,0,TA,TA,Y,122,0,0,0,0,0,Gd,MnPrv,Shed,0,3,2007,WD,Normal,12.208574513247495,0,False,False,False,False
1175,70,RL,80.0,16560,Pave,Grvl,IR1,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,2Story,1.9459101490553132,8,1932,1950,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,0.0,TA,TA,BrkTil,Gd,TA,No,Rec,503,Unf,0,449,952,GasA,TA,Y,SBrkr,1170,1175,0,7.76046702921342,0,0,2,1,4,1,TA,9,Typ,1,Gd,Detchd,1932.0,Unf,360,TA,TA,Y,0,0,0,0,0,0,Gd,MnPrv,Shed,0,7,2006,WD,Normal,12.384223015005313,2,False,True,False,False
1176,50,RL,85.0,10678,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,1.5Fin,2.1972245773362196,5,1992,2000,Hip,CompShg,HdBoard,HdBoard,BrkFace,337.0,Gd,TA,PConc,Gd,TA,No,GLQ,700,Unf,0,983,1683,GasA,Ex,Y,SBrkr,2129,743,0,7.96311205897929,0,0,2,1,4,1,Gd,9,Typ,1,TA,Attchd,1992.0,Fin,541,TA,TA,Y,0,33,0,0,0,0,Gd,MnPrv,Shed,0,4,2007,WD,Normal,12.560247968016562,2,False,True,False,False
1177,20,RL,37.0,6951,Pave,Grvl,IR1,Lvl,AllPub,CulDSac,Gtl,Mitchel,Norm,Norm,1Fam,1Story,1.791759469228055,5,1984,1985,Gable,CompShg,HdBoard,Plywood,BrkFace,0.0,TA,TA,CBlock,TA,TA,No,ALQ,658,Unf,0,218,876,GasA,TA,Y,SBrkr,923,0,0,6.828712071641684,1,0,1,0,3,1,TA,5,Typ,0,Gd,Attchd,1984.0,Unf,264,TA,TA,Y,362,0,0,0,0,0,Gd,MnPrv,Shed,0,10,2008,WD,Normal,11.691080018519527,1,True,False,False,False
1178,50,RM,69.0,3950,Pave,Grvl,Reg,Bnk,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,1.5Fin,1.9459101490553132,8,1926,2004,Gable,CompShg,MetalSd,MetalSd,BrkFace,0.0,TA,TA,CBlock,TA,TA,No,Rec,468,Unf,0,350,818,GasA,TA,Y,SBrkr,818,406,0,7.110696122978827,0,0,1,0,3,1,TA,5,Typ,0,Gd,Detchd,1926.0,Unf,210,TA,TA,N,0,0,116,0,0,0,Gd,MnPrv,Shed,0,12,2009,WD,Normal,11.652696102959753,1,True,False,False,False
1179,50,RL,54.0,7681,Pave,Grvl,IR1,Lvl,AllPub,FR2,Gtl,Crawfor,Norm,Norm,1Fam,1.5Fin,1.791759469228055,6,1921,1950,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0,Unf,0,731,731,GasA,Ex,Y,SBrkr,820,523,0,7.203405521083095,0,0,1,1,3,1,TA,7,Typ,1,Gd,Detchd,1921.0,Unf,186,Fa,TA,Y,192,0,102,0,0,0,Gd,MnPrv,Shed,0,7,2009,WD,Normal,11.950541482162043,1,True,False,False,False
1180,20,RL,77.0,8335,Pave,Grvl,Reg,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm,1Fam,1Story,1.791759469228055,5,1954,1954,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,0.0,TA,TA,Slab,TA,TA,No,Unf,0,Unf,0,0,0,GasA,Gd,Y,SBrkr,1124,0,0,7.025538314638521,0,0,1,0,3,1,TA,5,Min2,1,Gd,Attchd,1978.5061638868744,Unf,0,TA,TA,N,0,36,190,0,0,0,Gd,MnPrv,Shed,0,4,2006,WD,Normal,11.440365524765756,0,False,False,False,False
1181,60,RL,69.0,11170,Pave,Grvl,IR2,Lvl,AllPub,Corner,Gtl,Timber,Norm,Norm,1Fam,2Story,2.0794415416798357,5,1990,1991,Gable,CompShg,MetalSd,MetalSd,BrkFace,0.0,TA,TA,Wood,Gd,TA,No,LwQ,1216,Unf,0,0,1216,GasA,Ex,Y,SBrkr,1298,1216,0,7.83002808253384,0,0,2,1,4,1,TA,8,Typ,0,Gd,Attchd,1990.0,Fin,693,TA,TA,Y,0,0,0,0,0,0,Gd,GdPrv,Shed,0,4,2006,WD,Normal,12.429220196836383,2,False,True,False,False
1182,120,RM,64.0,5587,Pave,Grvl,IR1,HLS,AllPub,Inside,Mod,Crawfor,Norm,Norm,TwnhsE,1Story,2.1972245773362196,5,2008,2008,Hip,CompShg,CemntBd,CmentBd,Stone,186.0,Ex,TA,PConc,Ex,TA,Gd,GLQ,1480,Unf,0,120,1600,GasA,Ex,Y,SBrkr,1652,0,0,7.410347097821024,1,1,2,0,2,1,Gd,5,Typ,1,Gd,Attchd,2008.0,Fin,482,TA,TA,Y,162,53,0,153,0,0,Gd,MnPrv,Shed,0,11,2008,New,Partial,12.001511614739405,2,False,True,False,False
1183,60,RL,160.0,15623,Pave,Grvl,IR1,Lvl,AllPub,Corner,Gtl,NoRidge,Norm,Norm,1Fam,2Story,1.9459101490553132,5,1996,1996,Hip,CompShg,Wd Sdng,ImStucc,BrkFace,0.0,Gd,TA,PConc,Ex,TA,Av,GLQ,2096,Unf,0,300,2396,GasA,Ex,Y,SBrkr,2411,2065,0,8.406708458240965,1,0,3,1,4,1,Ex,10,Typ,2,TA,Attchd,1996.0,Fin,813,TA,TA,Y,171,78,0,0,0,555,Ex,MnPrv,Shed,0,7,2007,WD,Abnorml,12.001511614739405,3,False,False,True,False
1184,30,RL,60.0,10800,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,1.791759469228055,6,1920,1950,Hip,CompShg,Stucco,Stucco,BrkFace,0.0,TA,TA,BrkTil,TA,TA,No,Rec,821,Unf,0,299,1120,GasA,Ex,Y,SBrkr,1130,0,0,7.030857476116121,1,0,1,0,2,1,TA,5,Typ,1,Gd,Detchd,1970.0,Unf,720,TA,TA,Y,229,0,0,0,0,0,Gd,MnPrv,Shed,0,6,2006,WD,Normal,11.695255355062795,2,False,True,False,False
1185,20,RL,50.0,35133,Grvl,Grvl,Reg,Lvl,AllPub,Inside,Mod,Timber,Norm,Norm,1Fam,1Story,1.791759469228055,4,1963,1963,Hip,CompShg,MetalSd,MetalSd,BrkFace,226.0,TA,TA,CBlock,TA,TA,Gd,Rec,1159,Unf,0,413,1572,GasA,Gd,Y,SBrkr,1572,0,0,7.360739903058278,1,0,1,1,3,1,TA,5,Typ,2,TA,2Types,1963.0,RFn,995,TA,TA,Y,0,263,0,0,263,0,Gd,MnPrv,Shed,0,5,2007,WD,Normal,12.137263685701864,3,False,False,True,False
1186,50,RL,60.0,9738,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,1.791759469228055,7,1924,1950,Gable,CompShg,AsbShng,AsbShng,BrkFace,0.0,TA,Gd,BrkTil,TA,TA,No,BLQ,392,Unf,0,392,784,GasA,Gd,Y,SBrkr,949,272,0,7.108244139731541,1,0,1,0,4,1,TA,7,Typ,0,Gd,Attchd,1965.0,Unf,392,TA,TA,Y,0,0,236,0,0,0,Gd,MnPrv,Shed,0,3,2006,WD,Normal,11.560772327227417,1,True,False,False,False
1187,190,RL,107.0,10615,Pave,Grvl,IR1,Bnk,AllPub,Corner,Mod,OldTown,Artery,Artery,2fmCon,2Story,1.9459101490553132,5,1900,1970,Gable,CompShg,HdBoard,HdBoard,BrkFace,0.0,TA,TA,CBlock,Fa,TA,Mn,BLQ,440,Unf,0,538,978,GasA,TA,Y,SBrkr,1014,685,0,7.438383530044307,1,0,2,0,3,2,TA,7,Typ,0,Gd,CarPort,1920.0,Unf,420,Fa,Fa,Y,0,74,0,0,0,0,Gd,MnPrv,Shed,0,8,2009,WD,Abnorml,11.461642696843066,2,False,True,False,False
1188,20,RL,89.0,12461,Pave,Grvl,Reg,Lvl,AllPub,Corner,Gtl,NoRidge,Norm,Norm,1Fam,1Story,2.1972245773362196,5,1994,1995,Gable,CompShg,ImStucc,ImStucc,BrkFace,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,1456,Unf,0,168,1624,GasA,Ex,Y,SBrkr,1624,0,0,7.393263094763838,1,0,2,0,2,1,Gd,5,Typ,1,Fa,Attchd,1994.0,RFn,757,TA,TA,Y,0,114,192,0,0,0,Gd,GdPrv,Shed,0,7,2006,WD,Normal,12.476103599529843,3,False,False,True,False
1189,60,RL,68.0,8935,Pave,Grvl,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,2.0794415416798357,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,95.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,831,831,GasA,Ex,Y,SBrkr,831,829,0,7.415175109613295,0,0,2,1,3,1,Gd,7,Typ,0,Gd,Attchd,2002.0,RFn,493,TA,TA,Y,144,68,0,0,0,0,Gd,MnPrv,Shed,0,7,2009,WD,Normal,12.180759965737863,2,False,True,False,False
1190,60,RL,60.0,7500,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,2.0794415416798357,5,1999,1999,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.0,TA,TA,PConc,TA,TA,No,Unf,0,Unf,0,994,994,GasA,Gd,Y,SBrkr,1028,776,0,7.498315870766981,0,0,2,1,3,1,Gd,7,Typ,1,TA,Attchd,1999.0,Fin,442,TA,TA,Y,140,60,0,0,0,0,Gd,MnPrv,Shed,0,6,2010,WD,Normal,12.149507585033072,2,False,True,False,False
1191,190,RL,69.0,32463,Pave,Grvl,Reg,Low,AllPub,Inside,Mod,Mitchel,Norm,Norm,2fmCon,1Story,1.6094379124341003,4,1961,1975,Gable,CompShg,MetalSd,MetalSd,Stone,149.0,TA,Gd,CBlock,TA,TA,Av,BLQ,1159,Unf,0,90,1249,GasA,Ex,Y,SBrkr,1622,0,0,7.392031567514591,1,0,1,0,3,1,TA,7,Typ,1,TA,2Types,1975.0,Fin,1356,TA,TA,Y,439,0,0,0,0,0,Gd,MnPrv,Shed,0,3,2007,WD,Normal,12.031725210748633,4,False,False,False,True
1192,160,FV,24.0,2645,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,Twnhs,2Story,2.1972245773362196,5,1999,2000,Gable,CompShg,MetalSd,MetalSd,BrkFace,456.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,776,776,GasA,Ex,Y,SBrkr,764,677,0,7.273786317844895,0,0,2,1,2,1,Gd,5,Typ,0,Gd,Detchd,1999.0,Unf,492,TA,TA,Y,206,0,0,0,0,0,Gd,MnPrv,Shed,0,11,2007,WD,Normal,12.066816325306588,2,False,True,False,False
1193,50,RM,60.0,9600,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,1.791759469228055,8,1925,1994,Gambrel,CompShg,VinylSd,VinylSd,BrkFace,0.0,TA,TA,PConc,TA,TA,Mn,Unf,0,Unf,0,702,702,GasA,Gd,Y,SBrkr,842,630,0,7.29505641646263,0,0,1,0,3,1,Gd,6,Typ,0,Gd,Detchd,1925.0,Unf,250,TA,Fa,P,0,0,84,0,0,0,Gd,GdWo,Shed,0,7,2007,WD,Normal,11.736077016252437,1,True,False,False,False
1194,120,RM,69.0,4500,Pave,Grvl,Reg,Lvl,AllPub,FR2,Gtl,Mitchel,Norm,Norm,TwnhsE,1Story,1.9459101490553132,5,1999,1999,Hip,CompShg,VinylSd,VinylSd,BrkFace,425.0,TA,TA,PConc,Ex,TA,No,GLQ,883,Unf,0,341,1224,GasA,Ex,Y,SBrkr,1224,0,0,7.110696122978827,1,0,2,0,2,1,TA,5,Typ,0,Gd,Attchd,1999.0,Fin,402,TA,TA,Y,0,304,0,0,0,0,Gd,MnPrv,Shed,0,6,2009,WD,Normal,12.013706813470414,2,False,True,False,False
1195,60,RL,80.0,9364,Pave,Grvl,Reg,Lvl,AllPub,Corner,Gtl,Sawyer,Norm,Norm,1Fam,2Story,1.9459101490553132,7,1969,1969,Gable,CompShg,HdBoard,HdBoard,Stone,143.0,TA,TA,CBlock,TA,TA,No,ALQ,371,Unf,0,292,663,GasA,TA,Y,SBrkr,663,689,0,7.210079628170788,0,0,1,1,4,1,TA,7,Typ,0,Gd,Attchd,1969.0,Fin,299,TA,TA,Y,379,36,0,0,0,0,Gd,MnPrv,Shed,0,3,2010,WD,Normal,11.970356641102999,1,True,False,False,False
1196,60,RL,51.0,8029,Pave,Grvl,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,1.9459101490553132,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.0,TA,TA,PConc,Gd,TA,No,Unf,0,Unf,0,728,728,GasA,Ex,Y,SBrkr,728,728,0,7.284134806195205,0,0,2,1,3,1,Gd,8,Typ,0,Gd,Attchd,2005.0,Fin,400,TA,TA,Y,100,24,0,0,0,0,Gd,MnPrv,Shed,0,7,2008,WD,Normal,12.07824495582233,2,False,True,False,False
1197,60,RL,58.0,14054,Pave,Grvl,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,2.0794415416798357,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.0,Gd,TA,PConc,Gd,TA,Av,Unf,0,Unf,0,879,879,GasA,Ex,Y,SBrkr,879,984,0,7.530479995245536,0,0,2,1,4,1,Gd,9,Typ,1,Gd,BuiltIn,2006.0,Fin,660,TA,TA,Y,100,17,0,0,0,0,Gd,MnPrv,Shed,0,11,2006,New,Partial,12.29779001527865,3,False,False,True,False
1198,75,RM,65.0,8850,Pave,Grvl,IR1,Bnk,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,2.5Unf,2.0794415416798357,6,1916,1950,Gable,CompShg,MetalSd,MetalSd,BrkFace,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0,Unf,0,815,815,GasA,Ex,Y,SBrkr,815,875,0,7.43307534889858,0,0,1,0,3,1,TA,7,Typ,1,Gd,Detchd,1916.0,Unf,225,TA,TA,Y,0,0,330,0,0,0,Gd,MnPrv,Shed,0,7,2006,ConLw,Normal,11.87757552297847,1,True,False,False,False
1199,20,RL,70.0,9100,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,2.0794415416798357,5,2001,2001,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,1212,1212,GasA,Ex,Y,SBrkr,1212,0,0,7.10085190894405,0,0,2,0,3,1,Gd,6,Typ,0,Gd,Attchd,2001.0,RFn,573,TA,TA,Y,356,0,0,0,0,0,Gd,MnPrv,Shed,0,6,2009,WD,Normal,12.08954444723597,2,False,True,False,False
1200,20,RL,75.0,11235,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,1.6094379124341003,5,1963,1979,Gable,CompShg,HdBoard,HdBoard,BrkFace,51.0,TA,TA,CBlock,TA,TA,No,Rec,547,Unf,0,504,1051,GasA,Gd,Y,SBrkr,1382,0,0,7.232010331664759,0,0,1,1,3,1,TA,6,Typ,1,Po,Attchd,1974.0,Unf,459,TA,TA,Y,0,82,0,0,0,0,Gd,MnPrv,Shed,0,10,2006,WD,Normal,11.904974309480183,2,False,True,False,False
1201,20,RL,71.0,9353,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,1.6094379124341003,5,1970,1970,Gable,CompShg,MetalSd,MetalSd,BrkFace,0.0,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,0,864,864,GasA,Gd,Y,SBrkr,864,0,0,6.762729506931879,0,0,1,0,3,1,TA,5,Typ,0,Gd,Attchd,1972.0,Unf,280,TA,TA,Y,0,0,0,0,0,0,Gd,MnPrv,Shed,0,7,2006,Oth,Abnorml,11.6617850286409,1,True,False,False,False
